leaid,district_name,state,state_fips,county_fips,county_name,lat,lon,locale
0400612,Northeast Arizona Technological Institute of Vocat (81114),AZ,04,04017,Navajo County,36.749677,-110.227962,33
0400613,Educational Impact Inc. (81123),AZ,04,04019,Pima County,32.33,-110.9432,11
0400614,MCCCD on behalf of Phoenix College Preparatory Aca (81174),AZ,04,04013,Maricopa County,33.4136,-111.9755,11
0400615,West-MEC - Western Maricopa Education Center (80923),AZ,04,04013,Maricopa County,33.5152,-112.2724,11
0400616,New School for the Arts Middle School (80985),AZ,04,04013,Maricopa County,33.415439,-111.919058,12
0400618,American Charter Schools Foundation d.b.a. South P (80989),AZ,04,04013,Maricopa County,33.55264,-112.049571,11
0400619,American Charter Schools Foundation d.b.a. Alta Vi (80995),AZ,04,04013,Maricopa County,33.55264,-112.049571,11
0400621,Pinnacle Education-Tempe Inc. (81001),AZ,04,04013,Maricopa County,33.393142,-111.971952,12
0400625,Pinnacle Education-Kino Inc. (81009),AZ,04,04023,Santa Cruz County,31.369548,-110.931994,33
0400626,Pinnacle Education-Casa Grande Inc. (81011),AZ,04,04021,Pinal County,32.927541,-111.73864,23
0400630,Alpine Elementary District (4161),AZ,04,04001,Apache County,33.827147,-109.143498,43
0400632,Cochise Community Development Corporation (81027),AZ,04,04003,Cochise County,31.566878,-110.248134,13
0400633,Canyon Rose Academy Inc. (81029),AZ,04,04019,Pima County,32.3234,-111.0429,11
0400636,Blueprint Education (81041),AZ,04,04013,Maricopa County,33.63554,-112.180071,21
0400637,Edkey Inc. - Redwood Academy (81043),AZ,04,04013,Maricopa County,33.3874,-111.816391,11
0400638,Edkey Inc. - Pathfinder Academy (81045),AZ,04,04013,Maricopa County,33.3874,-111.816391,11
0400640,Edkey Inc. - Sequoia School for the Deaf and Hard (81050),AZ,04,04013,Maricopa County,33.387124,-111.815286,11
0400641,Edkey Inc. - Sequoia Ranch School (81052),AZ,04,04013,Maricopa County,33.3874,-111.816391,11
0400649,Heritage Elementary School (81076),AZ,04,04013,Maricopa County,33.532871,-112.327258,41
0400650,Integrity Education Incorporated (5174),AZ,04,04013,Maricopa County,33.45783,-111.930101,12
0400653,Edkey Inc. - Arizona Conservatory for Arts and Ac (79981),AZ,04,04013,Maricopa County,33.637067,-112.119922,11
0400655,Veritas Preparatory Academy (80992),AZ,04,04013,Maricopa County,33.484177,-111.961503,11
0400656,RSD Charter School Inc. (81033),AZ,04,04013,Maricopa County,33.608735,-112.133241,11
0400680,Amphitheater Unified District (4406),AZ,04,04019,Pima County,32.2865,-110.9825,21
0400720,Antelope Union High School District (4506),AZ,04,04027,Yuma County,32.691608,-114.023242,42
0400745,Legacy Traditional School - Maricopa (88360),AZ,04,04021,Pinal County,33.042307,-112.00606,41
0400746,Eduprize Schools LLC (89412),AZ,04,04021,Pinal County,33.1752,-111.6152,21
0400747,Scottsdale Preparatory Academy (89756),AZ,04,04013,Maricopa County,33.48437,-111.963061,12
0400748,Sage Academy Inc. (89414),AZ,04,04013,Maricopa County,33.614519,-112.059704,11
0400750,Apache Elementary District (4178),AZ,04,04003,Cochise County,31.689643,-109.130503,43
0400751,Concordia Charter School Inc. (89556),AZ,04,04013,Maricopa County,33.4179,-111.8442,11
0400752,Pima County JTED (89380),AZ,04,04019,Pima County,32.312811,-111.028367,11
0400754,Imagine Desert West Middle Inc. (89563),AZ,04,04013,Maricopa County,33.65142,-112.116111,11
0400755,Freedom Academy Inc. (89506),AZ,04,04013,Maricopa County,33.63393,-111.997251,11
0400756,Imagine Camelback Middle Inc. (89561),AZ,04,04013,Maricopa County,33.65142,-112.116111,11
0400757,Arete Preparatory Academy (89486),AZ,04,04013,Maricopa County,33.48437,-111.963061,21
0400758,Candeo Schools Inc. (89758),AZ,04,04013,Maricopa County,33.70309,-112.27368,21
0400760,Glendale Preparatory Academy (89829),AZ,04,04013,Maricopa County,33.48437,-111.963061,21
0400761,Tempe Preparatory Junior Academy (89947),AZ,04,04013,Maricopa County,33.39244,-111.918811,12
0400762,Graham County School Superintendent (79543),AZ,04,04009,Graham County,32.83459,-109.718499,33
0400763,EAGLE South Mountain Charter Inc. (89850),AZ,04,04013,Maricopa County,33.37132,-112.112481,11
0400764,ASU Preparatory Academy (89949),AZ,04,04013,Maricopa County,33.45346,-112.063591,11
0400765,Gila County Sheriffs Office (79544),AZ,04,04007,Gila County,33.392452,-110.774208,33
0400766,Imagine Coolidge Elementary Inc. (89786),AZ,04,04021,Pinal County,32.989066,-111.537421,41
0400767,Gila County Juvenile Detention (79494),AZ,04,04007,Gila County,33.394567,-110.770936,33
0400768,Pima Prevention Partnership dba Pima Partnership A (89864),AZ,04,04019,Pima County,32.2332,-110.909211,11
0400769,Imagine Prep Coolidge Inc. (90034),AZ,04,04021,Pinal County,32.988861,-111.538563,41
0400770,Imagine Prep Surprise Inc. (89790),AZ,04,04013,Maricopa County,33.65142,-112.116111,21
0400771,Blue Adobe Project (89871),AZ,04,04019,Pima County,32.21514,-110.864811,11
0400772,Mountain Institute JTED (90090),AZ,04,04025,Yavapai County,34.63058,-112.409881,41
0400773,Yuma County Sheriff's Office (79472),AZ,04,04027,Yuma County,32.72465,-114.621891,13
0400774,Daisy Education Corporation dba Sonoran Science Ac (89915),AZ,04,04019,Pima County,32.220602,-110.845482,11
0400775,San Tan Montessori School Inc. (89798),AZ,04,04013,Maricopa County,33.349425,-111.705001,21
0400776,Daisy Education Corporation dba Sonoran Science Ac (89914),AZ,04,04013,Maricopa County,33.46511,-111.977201,11
0400777,Santa Cruz County Sheriffs Office (79473),AZ,04,04023,Santa Cruz County,31.37199,-110.936989,33
0400778,Daisy Education Corporation dba Paragon Science Ac (89917),AZ,04,04013,Maricopa County,33.30704,-111.938571,21
0400779,Greenlee County Sheriffs Office (79542),AZ,04,04011,Greenlee County,33.036848,-109.297188,41
0400780,Imagine Avondale Elementary Inc. (89784),AZ,04,04013,Maricopa County,33.65142,-112.116111,22
0400781,Math and Science Success Academy Inc. (89852),AZ,04,04019,Pima County,32.2722,-110.9995,11
0400782,Haven Montessori Children's House Inc. (89951),AZ,04,04005,Coconino County,35.19548,-111.657881,13
0400783,Imagine Prep Superstition Inc. (89788),AZ,04,04021,Pinal County,33.39963,-111.566721,21
0400784,Navajo County School Superintendents Office (79536),AZ,04,04017,Navajo County,34.869835,-110.155919,41
0400785,AZ Compass Schools Inc. (89869),AZ,04,04013,Maricopa County,33.33866,-111.843591,21
0400786,West Valley Arts and Technology Academy Inc. (90036),AZ,04,04013,Maricopa County,33.39498,-112.167071,11
0400787,Kaizen Education Foundation dba Vista Grove Prepar (90330),AZ,04,04013,Maricopa County,33.5528,-112.048,11
0400788,ASU Preparatory Academy (90273),AZ,04,04013,Maricopa County,33.422222,-111.934508,11
0400789,Kaizen Education Foundation dba Liberty Arts Acade (90334),AZ,04,04013,Maricopa County,33.55264,-112.049571,11
0400790,Apache Junction Unified District (4443),AZ,04,04021,Pinal County,33.392166,-111.556062,21
0400791,Teleos Preparatory Academy (90142),AZ,04,04013,Maricopa County,33.446856,-112.051653,11
0400792,Vector School District Inc. (90317),AZ,04,04013,Maricopa County,33.3351,-111.8498,21
0400793,Morrison Education Group Inc. (90192),AZ,04,04013,Maricopa County,33.37686,-112.115528,11
0400794,Western Arizona Vocational District #50 (90123),AZ,04,04015,Mohave County,35.19055,-114.064991,32
0400796,CAFA Inc. dba Learning Foundation and Performing  (90328),AZ,04,04013,Maricopa County,33.334857,-111.703334,11
0400797,Academy Del Sol Inc. (90199),AZ,04,04019,Pima County,32.280049,-110.983743,21
0400798,Pioneer Preparatory School (90140),AZ,04,04013,Maricopa County,33.4908,-112.202651,11
0400799,Kaizen Education Foundation dba Gilbert Arts Acade (90333),AZ,04,04013,Maricopa County,33.5528,-112.048,21
0400800,The Odyssey Preparatory Academy Inc. (90287),AZ,04,04013,Maricopa County,33.433642,-112.502515,41
0400801,Skyline Gila River Schools LLC (90329),AZ,04,04021,Pinal County,33.116527,-111.884641,42
0400802,Imagine Avondale Middle Inc. (90162),AZ,04,04013,Maricopa County,33.65142,-112.116111,22
0400803,CAFA Inc. dba Learning Foundation and Performing  (90327),AZ,04,04013,Maricopa County,33.334857,-111.703334,21
0400805,Choice Academies Inc. (90138),AZ,04,04013,Maricopa County,33.695278,-112.109925,11
0400807,Daisy Education Corporation dba. Sonoran Science A (90284),AZ,04,04019,Pima County,32.18176,-110.869466,11
0400810,Imagine Superstition Middle Inc. (90160),AZ,04,04021,Pinal County,33.39963,-111.566721,21
0400813,Camp Verde Unified School District dba South Verde (90136),AZ,04,04025,Yavapai County,34.563593,-111.853613,32
0400814,CPLC Community Schools dba Hiaki High School (90331),AZ,04,04019,Pima County,32.115879,-111.067171,21
0400815,Research Based Education Corporation (90275),AZ,04,04013,Maricopa County,33.55947,-112.113081,42
0400816,Educational Options Foundation (90201),AZ,04,04013,Maricopa County,33.704113,-112.203955,12
0400817,Ed Ahead (90506),AZ,04,04019,Pima County,32.262284,-110.91231,11
0400818,BASIS Charter Schools Inc. (90508),AZ,04,04013,Maricopa County,33.55305,-111.897531,21
0400819,Anthem Preparatory Academy (90532),AZ,04,04013,Maricopa County,33.48437,-111.963061,21
0400820,Compass Points International Inc (90533),AZ,04,04025,Yavapai County,34.5509,-112.4718,13
0400821,Pima Prevention Partnership (90536),AZ,04,04019,Pima County,32.2332,-110.909211,11
0400822,Daisy Education Corporation dba. Sonoran Science A (90541),AZ,04,04013,Maricopa County,33.644077,-112.254612,21
0400823,Kaizen Education Foundation dba Mission Heights Pr (90548),AZ,04,04021,Pinal County,32.894853,-111.727755,23
0400824,Leading Edge Academy Maricopa (90637),AZ,04,04013,Maricopa County,33.320628,-111.775648,32
0400826,Lifelong Learning Research Institute Inc. (90754),AZ,04,04019,Pima County,32.3232,-111.0364,41
0400827,Arizona Education Solutions (90758),AZ,04,04013,Maricopa County,33.381673,-111.728053,11
0400828,Arizona Agribusiness & Equine Center Inc. (90779),AZ,04,04013,Maricopa County,33.485749,-112.341575,22
0400829,BASIS Charter Schools Inc. (90841),AZ,04,04013,Maricopa County,33.55305,-111.897531,21
0400830,BASIS Charter Schools Inc. (90842),AZ,04,04013,Maricopa County,33.55305,-111.897531,21
0400831,BASIS Charter Schools Inc. (90862),AZ,04,04013,Maricopa County,33.55305,-111.897531,13
0400832,Archway Classical Academy Trivium West (90915),AZ,04,04013,Maricopa County,33.48437,-111.963061,22
0400833,Archway Classical Academy Veritas (90916),AZ,04,04013,Maricopa County,33.48437,-111.963061,11
0400834,Archway Classical Academy Chandler (90917),AZ,04,04013,Maricopa County,33.33401,-111.857601,21
0400835,Yuma County Education Service Agency (79196),AZ,04,04027,Yuma County,32.7235,-114.6209,13
0400836,Arizona Supreme Court (9576),AZ,04,04013,Maricopa County,33.448,-112.0927,11
0400837,Apache County Sheriff's Office (79547),AZ,04,04001,Apache County,34.501845,-109.365022,33
0400838,Arizona Agribusiness & Equine Center Inc. (91131),AZ,04,04025,Yavapai County,34.597896,-112.333545,23
0400839,Pima Rose Academy Inc. (90997),AZ,04,04019,Pima County,32.16132,-111.002041,11
0400840,Arlington Elementary District (4274),AZ,04,04013,Maricopa County,33.36117,-112.818041,42
0400841,Archway Classical Academy Scottsdale (90857),AZ,04,04013,Maricopa County,33.635434,-111.87918,12
0400842,Legacy Traditional School - Northwest Tucson (91137),AZ,04,04019,Pima County,32.35969,-111.041421,21
0400843,BASIS Charter Schools Inc. (91280),AZ,04,04013,Maricopa County,33.609906,-112.03186,11
0400844,La Tierra Community School Inc (90900),AZ,04,04025,Yavapai County,34.54284,-112.462211,13
0400845,Leading Edge Academy Queen Creek (91174),AZ,04,04021,Pinal County,33.198458,-111.617473,21
0400846,South Valley Academy Inc. (90540),AZ,04,04013,Maricopa County,33.379667,-111.997216,11
0400847,Legacy Traditional School - Avondale (91135),AZ,04,04013,Maricopa County,33.259881,-111.788346,22
0400848,PLC Arts Academy at Scottsdale Inc. (91053),AZ,04,04013,Maricopa County,33.42394,-112.257061,11
0400849,EAGLE College Prep Harmony LLC (91170),AZ,04,04013,Maricopa County,33.395,-112.028491,11
0400850,Reid Traditional Schools' Painted Rock Academy Inc (91317),AZ,04,04013,Maricopa County,33.6207,-112.115121,11
0400851,Trivium Preparatory Academy (90859),AZ,04,04013,Maricopa County,33.48437,-111.963061,22
0400852,Kaizen Education Foundation dba Havasu Preparatory (90535),AZ,04,04015,Mohave County,34.45736,-114.286411,13
0400853,South Phoenix Academy Inc. (91108),AZ,04,04013,Maricopa County,33.379667,-111.997216,11
0400854,Graysmark Schools Corporation (90894),AZ,04,04021,Pinal County,33.05824,-112.044331,32
0400855,Legacy Traditional School - Chandler (91133),AZ,04,04013,Maricopa County,33.26017,-111.787961,21
0400857,ASU Preparatory Academy (91307),AZ,04,04013,Maricopa County,33.308667,-111.682045,11
0400858,ASU Preparatory Academy (91303),AZ,04,04013,Maricopa County,33.45346,-112.063591,11
0400859,ASU Preparatory Academy (91305),AZ,04,04013,Maricopa County,33.305227,-111.673917,11
0400860,Greenlee County School Superintendent (6819),AZ,04,04011,Greenlee County,33.046447,-109.290616,33
0400861,North Phoenix Preparatory Academy (90879),AZ,04,04013,Maricopa County,33.48437,-111.963061,11
0400862,Collaborative Pathways Inc. (91773),AZ,04,04019,Pima County,32.220888,-110.908532,11
0400863,The Paideia Academies Inc (91250),AZ,04,04013,Maricopa County,33.376154,-112.04848,11
0400864,Happy Valley East (90906),AZ,04,04021,Pinal County,33.259509,-111.562234,21
0400866,Archway Classical Academy Glendale (91878),AZ,04,04013,Maricopa County,33.48437,-111.963061,21
0400867,Ball Charter Schools (Val Vista) (90885),AZ,04,04013,Maricopa County,33.275263,-111.756274,21
0400868,Open Doors Community School Inc. (91238),AZ,04,04019,Pima County,32.45429,-111.216591,31
0400870,Ash Creek Elementary District (4187),AZ,04,04003,Cochise County,31.87679,-109.636521,43
0400871,Legacy Traditional School ? Laveen Village (91763),AZ,04,04013,Maricopa County,33.37495,-112.153121,11
0400872,Institute for Transformative Education Inc. (90876),AZ,04,04019,Pima County,32.20505,-110.896991,11
0400873,Archway Classical Academy North Phoenix (91758),AZ,04,04013,Maricopa County,33.48437,-111.963061,11
0400874,Paragon Preparatory Academy (91279),AZ,04,04019,Pima County,32.267518,-110.934997,11
0400875,Maryvale Preparatory Academy (90861),AZ,04,04013,Maricopa County,33.48437,-111.963061,11
0400876,George Gervin Youth Center Inc. (90884),AZ,04,04013,Maricopa County,33.37859,-111.940744,11
0400877,Empower College Prep (91277),AZ,04,04013,Maricopa County,33.512945,-112.111101,11
0400878,BASIS Charter Schools Inc. (91309),AZ,04,04019,Pima County,32.27293,-110.871241,11
0400879,Scottsdale Country Day School (91110),AZ,04,04013,Maricopa County,33.582221,-111.960952,11
0400880,Southwest Leadership Academy (92043),AZ,04,04013,Maricopa County,33.45311,-112.152821,11
0400881,BASIS Charter Schools Inc. (92349),AZ,04,04013,Maricopa County,33.55305,-111.897531,11
0400882,Kaizen Education Foundation dba Advance U (91329),AZ,04,04013,Maricopa County,33.55264,-112.049571,11
0400883,Camino Montessori (91330),AZ,04,04021,Pinal County,33.05407,-112.04401,32
0400884,ASU Preparatory Academy (92327),AZ,04,04013,Maricopa County,33.308723,-111.681999,11
0400885,Incito Schools (91326),AZ,04,04013,Maricopa County,33.458511,-112.077436,22
0400886,Archway Classical Academy Cicero (92314),AZ,04,04013,Maricopa County,33.541458,-111.889741,41
0400887,Vista College Preparatory Inc. (91948),AZ,04,04013,Maricopa County,33.43949,-112.081829,11
0400888,Archway Classical Academy Arete (92312),AZ,04,04013,Maricopa County,33.48437,-111.963061,21
0400889,Rising Schools Inc. (92049),AZ,04,04019,Pima County,32.22032,-110.833551,11
0400890,ASU Preparatory Academy (92325),AZ,04,04013,Maricopa County,33.45346,-112.063591,11
0400891,Academy of Mathematics and Science South Inc. (90878),AZ,04,04019,Pima County,32.27195,-110.999981,11
0400892,Legacy Traditional School - Casa Grande (92199),AZ,04,04021,Pinal County,32.901236,-111.732415,23
0400893,Hirsch Academy A Challenge Foundation (91275),AZ,04,04013,Maricopa County,33.48675,-111.940261,12
0400894,Kaizen Education Foundation dba Discover U Element (91328),AZ,04,04013,Maricopa County,33.55264,-112.049571,21
0400895,Espiritu Community Development Corp. (92250),AZ,04,04013,Maricopa County,33.401921,-112.071424,11
0400897,BASIS Charter Schools Inc. (91339),AZ,04,04013,Maricopa County,33.59021,-111.787751,11
0400898,BASIS Charter Schools Inc. (91949),AZ,04,04013,Maricopa County,33.55305,-111.897531,41
0400899,Legacy Traditional School - Gilbert (92047),AZ,04,04013,Maricopa County,33.26017,-111.787961,21
0400900,Cicero Preparatory Academy (92316),AZ,04,04013,Maricopa County,33.48437,-111.963061,41
0400902,The Farm at Mission Montessori Academy (91340),AZ,04,04013,Maricopa County,33.579918,-111.983979,11
0400903,BASIS Charter Schools Inc. (92320),AZ,04,04025,Yavapai County,34.58979,-112.431641,41
0400904,Edkey Inc. - Sequoia Pathway Academy (92226),AZ,04,04013,Maricopa County,33.3874,-111.816391,32
0400905,BASIS Charter Schools Inc. (92318),AZ,04,04013,Maricopa County,33.55305,-111.897531,21
0400906,School Superintendent - Santa Cruz County (8365),AZ,04,04023,Santa Cruz County,31.37215,-110.938821,33
0400907,StrengthBuilding Partners (91992),AZ,04,04019,Pima County,32.16896,-110.914901,21
